name,year,total_population,household_population,group_quarters,housing_units,households,geography
Renton,2019,104693.26520604636,104025.73348512992,667.5317209164365,42919.21802586796,40828.725080564145,City
Renton,2020,106770.73259952091,106199.41133760409,571.3212619168091,43346.251898487986,41419.99415504381,City
Renton,2021,107083.22341898986,106511.90215707305,571.3212619168091,43487.49336313431,41491.11496749281,City
Renton,2022,107446.43160481183,106875.11034289502,571.3212619168091,43700.61317496184,41640.64201164256,City
Roy,2010,793,793,0,325.99999999999994,303,City
Roy,2011,795.0000023841858,795.0000023841858,0,326.99999999999994,303.98200201988215,City
Roy,2012,804.9999972581863,804.9999972581863,0,328.99999999999994,306.6930017471314,City
Roy,2013,804.9999972581863,804.9999972581863,0,328.99999999999994,306.6930017471314,City
Roy,2014,804.9999972581863,804.9999972581863,0,328.99999999999994,306.6930017471314,City
Roy,2015,804.9999972581863,804.9999972581863,0,328.99999999999994,306.6930017471314,City
Roy,2016,804.9999896287918,804.9999896287918,0,330.99999999999994,306.7860004901886,City
Roy,2017,815.0000097751617,815.0000097751617,0,330.99999999999994,309.91300094127655,City
Roy,2018,815.0000097751617,815.0000097751617,0,330.99999999999994,309.9130009412765,City
Roy,2019,819.9999941587449,819.9999941587449,0,330.99999999999994,310.7400022745133,City
Roy,2020,816,816,0,315.00000000000006,291.9999990463256,City
Roy,2021,814.9999799728394,814.9999799728394,0,315.00000000000006,291.9999990463256,City
Roy,2022,815.0000157356262,815.0000157356262,0,314.0000009536744,290.0690031051635,City
Ruston,2010,749,749,0,430,336,City
Ruston,2011,750.0000007152557,750.0000007152557,0,430.00000047683716,335.24700325727457,City
Ruston,2012,754.9999992847443,754.9999992847443,0,431.99999833106995,337.24399673938757,City
Ruston,2013,794.9999988079071,794.9999988079071,0,434.99999833106995,354.3260031938553,City
Ruston,2014,830.0000035762787,830.0000035762787,0,438.99999833106995,366.28600156307215,City
Ruston,2015,905.0000050067902,905.0000050067902,0,446.99999809265137,383.6809996366501,City
Ruston,2016,934.9999990463257,934.9999990463257,0,452.00000047683716,394.2760034799576,City
Ruston,2017,974.9999866485595,974.9999866485595,0,455.9999960660934,398.92600131034845,City
Ruston,2018,990.000002861023,990.000002861023,0,457.99999606609344,396.92500311136246,City
Ruston,2019,1004.9999978542328,1004.9999978542328,0,458.9999960660934,397.9260012507439,City
Ruston,2020,1055.0000064373016,1055.0000064373016,0,517,483.000005364418,City
Ruston,2021,1060.0000095367432,1060.0000095367432,0,521.0000040531158,485.99700129032135,City
Ruston,2022,1060.0000095367432,1060.0000095367432,0,521.0000040531158,485.99700129032135,City
Sammamish,2010,57420.74344253068,57321.74344253068,99,19954.25441855229,19248.72182821119,City
Sammamish,2011,57922.349724793115,57823.349724793115,99,20080.764024046242,19325.667693179817,City
Sammamish,2012,58511.941849597504,58412.941849597504,99,20244.74203672725,19483.730598268437,City
Sammamish,2013,59249.54464329257,59150.54464329257,99,20426.94561082838,19668.154355283204,City
Sammamish,2014,60649.11192649783,60550.11192649783,99,20718.504715669285,20028.496461165712,City
Sammamish,2015,61324.980980463035,61225.980980463035,99,20906.601923806837,20211.701505138197,City
Sammamish,2016,61500.31237701458,61401.31237701458,99,21097.190257486614,20373.688310640053,City
Sammamish,2017,62489.92421279976,62390.92421279976,99,21316.96606119169,20589.038756721737,City
Sammamish,2018,63719.83019403142,63620.83019403142,99.00000000000001,21781.05470712273,21025.590880920707,City
Sammamish,2019,64659.81497129872,64560.81497129872,99.00000000000001,22166.05470712273,21368.7989765596,City
Sammamish,2020,67442.7754689845,67326.7754689845,116.00000000000001,22540.03738317757,21891.08146981738,City
Sammamish,2021,67926.1639294357,67810.1639294357,116.00000000000001,22717.490824040964,22040.965964923744,City
Sammamish,2022,68134.99223987633,68018.99223987633,116.00000000000001,22815.10559246919,22098.36046257495,City
Sea Tac,2010,26959.28609386706,25941.541160918157,1017.7449329489004,10377.587429395506,9548.920442254537,City
Sea Tac,2011,27159.39810446825,26035.277327010834,1124.120777457417,10421.587402334237,9580.00041249101,City
Sea Tac,2012,27259.036802031904,26308.16568677108,950.8711152608237,10526.58592829953,9689.344625546115,City
Sea Tac,2013,27359.166636703536,26391.29552144271,967.8711152608237,10522.585918677338,9708.328429552133,City
Sea Tac,2014,27669.30520622191,26671.533955839725,997.7712503821863,10521.655713914455,9796.951093599138,City
Sea Tac,2015,27699.527047905543,26851.630966425062,847.8960814804831,10522.649063181589,9845.931211060224,City
Sea Tac,2016,27860.095230600295,27012.17418290015,847.9210477001424,10529.649059262583,9887.7126513062085,City
Sea Tac,2017,28899.574032344408,28028.776464528935,870.7975678154722,10820.641422688526,10132.35038550961,City
Sea Tac,2018,29186.015278259598,28238.988978263125,947.0262999964698,10855.923923616638,10195.84056842408,City
Sea Tac,2019,29235.562455003605,28280.96274448008,954.5997105235288,10874.921855021566,10208.609195760528,City
Sea Tac,2020,31475.336446116544,30423.730534917428,1051.6059111991176,11782.1742113862,11099.779625549569,City
Sea Tac,2021,32020.076246305773,30688.44356992,1331.6326763857696,11892.90090402091,11101.953975295006,City
Sea Tac,2022,31930.117267807513,30679.45782623509,1250.6594415724214,11858.89913854358,11042.488003048606,City
Seattle,2010,606957.7875212578,582032.7875212578,24925,307449.5297285191,282563.36440081394,City
Seattle,2011,610414.5358308876,584830.5358662928,25583.99996459484,309760.7711695987,284831.12328799476,City
Seattle,2012,614813.8180918639,588927.8177953904,25886.000296473503,311951.207026381,287531.51429004903,City
Seattle,2013,624899.6300045553,598857.6300045553,26042,316681.47069807275,293194.30870629795,City
Seattle,2014,638785.3143307718,611265.3143307718,27520,322377.7168725679,300489.37661967805,City
Seattle,2015,660644.9899119029,633045.989813138,27599.000098764896,331803.81437803956,311784.44661961985,City
Seattle,2016,684989.4624422783,656703.4625037307,28285.99993854761,339399.2314337547,322516.6937378171,City
Seattle,2017,711846.6492734815,683414.6493873859,28431.999886095524,347039.31325878704,328406.3506489103,City
Seattle,2018,728594.3242753169,700002.3241522333,28592.00012308359,355524.1858981928,336027.58097459836,City
Seattle,2019,745495.4987462523,716394.4986069562,29101.000139296055,366760.67975036165,345555.3961865135,City
Seattle,2020,734996.4995484463,705104.4801729784,29892.019375467913,367254.65663545975,344653.33490992483,City
Seattle,2021,740378.7506681846,718959.2036570319,21419.547011152685,375981.0565536788,352430.57669429254,City
Seattle,2022,760496.6034236646,730822.4057297183,29674.1976939462,387080.0566708833,359216.20821176097,City
Shoreline,2010,52993.9319240542,51578.66314935065,1415.2687747035573,22779.542857142857,21553.742857142857,City
Shoreline,2011,53186.95309206014,51788.68431735658,1398.2687747035573,22912.542887660435,21706.0625064452,City
Shoreline,2012,53256.57235977927,51851.303585075715,1405.2687747035573,22948.30048028277,21777.64125097634,City
Shoreline,2013,53656.18066983377,52269.91189596467,1386.2687738690922,23095.115462315545,21977.16024805834,City
Shoreline,2014,53976.13071604981,52591.86194623383,1384.2687698159764,23282.091295254693,22147.178692536076,City
Shoreline,2015,54485.98911218796,53102.72032902055,1383.2687831674168,23451.055133432536,22430.622590591534,City
Shoreline,2016,54977.01501249399,53621.74623397573,1355.2687785182545,23469.354319054273,22589.35537532769,City
Shoreline,2017,55046.22402642174,53799.95526125493,1246.268765166814,23479.08010113874,22538.970055815927,City
Shoreline,2018,55716.142812502454,54457.888038174206,1258.25477432825,23754.080109542996,22794.717662072955,City
Shoreline,2019,56356.199095390286,55096.94432106204,1259.25477432825,24119.148276931435,23044.511237919174,City
Shoreline,2020,58588.04195168478,56813.04195168478,1775,24034.545614035087,23131.063384351815,City
Shoreline,2021,59239.68415806503,57591.6841730854,1647.9999849796295,24500.349239487816,23527.96327975779,City
Shoreline,2022,60299.60290446449,58522.60290446449,1777,25232.22646415652,23998.79845771894,City
Skykomish,2010,198,198,0,168.00000000000003,95,City
Skykomish,2011,194.99999874830243,194.99999874830243,0,167.00000327825546,93.98500001430511,City
Skykomish,2012,199.9999997857958,199.9999997857958,0,170.99999868869781,96.68799983710052,City
Skykomish,2013,195.0000027064234,195.0000027064234,0,166.9999994635582,91.74399874731898,City
Skykomish,2014,200.00000143051147,200.00000143051147,0,166.000001847744,92.20799957215786,City
Skykomish,2015,194.99999984912574,194.99999984912574,0,164.00000077486038,88.57200063019991,City
Skykomish,2016,199.9999991580844,199.9999991580844,0,165.9999994635582,90.57199906744063,City
Skykomish,2017,199.99999813735485,199.99999813735485,0,166.99999898672104,92.90099965035917,City
Skykomish,2018,205.0000003874302,205.0000003874302,0,172.9999988079071,94.5690005645156,City
Skykomish,2019,204.9999991878867,204.9999991878867,0,172.9999988079071,95.57199967280029,City
Skykomish,2020,161.77600252628326,153.77600252628326,8,155,86.35600066184998,City
Skykomish,2021,160.77499777078626,152.77499777078626,8,155,86.35500064492226,City
Skykomish,2022,165.77199882268906,157.77199882268906,8,155.99999904632568,87.35300067067148,City
Snohomish,2010,9183.528947285815,8866.528947285815,317,3991.9202129912783,3676.8343112230145,City
Snohomish,2011,9283.651082275053,8975.651082275053,308,4045.359443013188,3722.9337334938327,City
Snohomish,2012,9298.900054729947,8993.900054729947,305,4049.360988748388,3726.0513786254714,City
Snohomish,2013,9303.686460420997,8990.686460420997,313,4051.3504772279603,3725.3228746366826,City
Snohomish,2014,9353.995078988217,9037.995078988217,316,4086.3034564431828,3757.14313812275,City
Snohomish,2015,9470.368676440736,9162.368676440736,308,4117.312078324415,3794.0658904062375,City
Snohomish,2016,9711.48127971313,9406.48127971313,305,4208.312073556043,3887.776943382241,City
Snohomish,2017,10097.977340366684,9817.977340366684,280,4243.499200556057,3991.3142350038693,City
Snohomish,2018,10238.981019103525,9953.981019103525,285,4281.6067959452575,4030.8531713830057,City
Snohomish,2019,10290.278202754607,10002.278202754607,288,4303.7721012736265,4049.010938958134,City
Snohomish,2020,10128.491624123171,9894.491624123171,234,4348,4176.000011384487,City
Snohomish,2021,10162.489558389312,10048.489556124336,114.0000022649765,4458.999776256712,4264.047649662745,City
Snohomish,2022,10202.488324441409,10087.488326229548,114.99999821186066,4461.998653443236,4280.12018716649,City
Snoqualmie,2010,10669,10669,0,3760,3546,City
Snoqualmie,2011,10948.992004036903,10948.992004036903,0,3874.999999701977,3621.366030991077,City
Snoqualmie,2012,11318.986003875732,11318.986003875732,0,3996.000013053417,3738.7500074505806,City
Snoqualmie,2013,11698.98699104786,11698.98699104786,0,4113.000017821789,3863.258017301559,City
Snoqualmie,2014,12128.979943156242,12128.979943156242,0,4226.000024497509,3994.39700204134,City
Snoqualmie,2015,12848.971002936363,12848.971002936363,0,4473.999992072582,4247.7959960103035,City
Snoqualmie,2016,13108.976066231728,13108.976066231728,0,4544.999973893166,4332.493024230003,City
Snoqualmie,2017,13208.97809624672,13208.97809624672,0,4590.999949991703,4363.5029863119125,City
Snoqualmie,2018,13448.972036600113,13448.972036600113,0,4671.999974131584,4438.207001924515,City
Snoqualmie,2019,13668.972086787224,13668.972086787224,0,4747.000025987625,4507.6750130057335,City
Snoqualmie,2020,14121.000082492828,14121.000082492828,0,4674,4551.999983608723,City
Snoqualmie,2021,14489.999963283539,14489.999963283539,0,4870.000027060509,4723.0019745230675,City
Snoqualmie,2022,14489.999989032745,14489.999989032745,0,4870.999991178513,4723.997968018055,City
South Prairie,2010,434,434,0,174,166,City
South Prairie,2011,435.0000009536743,435.0000009536743,0,174,166,City
South Prairie,2012,435.0000009536743,435.0000009536743,0,174,166,City
South Prairie,2013,435.0000009536743,435.0000009536743,0,174,166,City
South Prairie,2014,435.0000009536743,435.0000009536743,0,174,166,City
South Prairie,2015,434.99999928474426,434.99999928474426,0,173,163.58199977874756,City
South Prairie,2016,434.9999985694885,434.9999985694885,0,174,163.5780007839203,City
South Prairie,2017,434.9999985694885,434.9999985694885,0,174,163.5780007839203,City
South Prairie,2018,434.9999985694885,434.9999985694885,0,174,163.5780007839203,City
South Prairie,2019,479.9999940395355,479.9999940395355,0,198.00000381469727,187.13599824905393,City
South Prairie,2020,373.0000021457672,373.0000021457672,0,149,144.9999971985817,City
South Prairie,2021,375.0000021457672,375.0000021457672,0,149,144.9999971985817,City
South Prairie,2022,620.0000095367432,620.0000095367432,0,261,256.9880043268204,City
Stanwood,2010,6253.130183977981,6107.130183977981,146,2590.98953788208,2394.8044531363175,City
Stanwood,2011,6242.088022243356,6113.088022243356,129,2592.9912490789798,2393.8392412346525,City
Stanwood,2012,6321.592138612919,6161.592138612919,160,2614.7726843588257,2408.5356845123824,City
Stanwood,2013,6361.574066624124,6203.574066624124,158,2626.7987168046016,2422.543988738004,City
Stanwood,2014,6549.979928034455,6400.979928034455,149,2701.085400351492,2489.492567849426,City
Stanwood,2015,6605.005109873049,6441.005109873049,164,2710.025400351492,2506.2677925732423,City
Stanwood,2016,6655.030499832653,6487.030499832653,168,2721.927161730734,2522.4725651028443,City
Stanwood,2017,6804.989041755961,6666.989041755961,138,2767.763625029532,2582.914523062973,City
Stanwood,2018,6855.856508829887,6726.856508829887,129,2782.031160486668,2593.829056249031,City
Stanwood,2019,7040.975517146121,6891.975517146121,149,2860.005606912914,2662.139229144661,City
Stanwood,2020,7706.62978250102,7464.62978250102,242,2979.8552631578946,2788.512422903588,City
Stanwood,2021,7981.594586002199,7739.594586002199,242,3107.8545189343,2894.427536007605,City
Stanwood,2022,8406.668130560925,8162.668130560925,244,3318.8522360168004,3060.9723620038285,City
Steilacoom,2010,6077.75,6070.75,7.000000000000003,2827,2592.125,City
Steilacoom,2011,6092.599097371101,6085.599097371101,7.000000000000003,2835.0000208616257,2596.7679819464684,City
Steilacoom,2012,6107.466859102249,6100.466859102249,7.000000000000003,2838.9031212329865,2601.914498567581,City
Steilacoom,2013,6132.711848258972,6125.711848258972,7.000000000000003,2849.9022352695465,2611.0077598690987,City
Steilacoom,2014,6152.458873391151,6145.458873391151,7.000000000000003,2859.902239084244,2617.141734957695,City
Steilacoom,2015,6207.877531409264,6200.877531409264,7.000000000000003,2867.9022471904755,2633.560753107071,City
Steilacoom,2016,6263.366975069046,6256.366975069046,7.000000000000003,2882.902264356613,2654.026764512062,City
Steilacoom,2017,6504.144648075104,6497.144648075104,7.000000000000003,2905.902264356613,2735.623729109764,City
Steilacoom,2018,6519.722461938858,6512.722461938858,7.000000000000003,2913.9022629261017,2739.596762776375,City
Steilacoom,2019,6545.979419589043,6538.979419589043,7.000000000000003,2931.9022591114044,2749.593762397766,City
